304694,2017-03-22,272.45,"Sobe - Cranberry Grapefruit,2.02,18.94","Sauce - White, Mix,1.03,1.95","Cheese - Cheddar, Old White,1.80,11.98","Cake - French Pear Tart,1.96,10.32","Cake - Night And Day Choclate,1.59,1.85","Halibut - Whole, Fresh,3.49,3.22","Lamb Shoulder Boneless Nz,1.91,18.63","Nut - Almond, Blanched, Whole,4.03,18.86","Flavouring - Rum,1.79,12.26","Nantucket Cranberry Juice,2.67,10.56","Tomato Paste,3.09,1.45","Lamb - Shoulder, Boneless,2.50,4.50","Lamb - Ground,2.23,10.80","Capon - Whole,4.07,9.88","Container - Hngd Cll Blk 7x7x3,2.44,22.05","Salmon - Atlantic, No Skin,3.19,24.08","Lamb - Bones,1.60,10.80","Cheese - Cheddar With Claret,1.41,7.57","Grapes - Red,3.07,27.08","Beef - Rib Eye Aaa,4.01,13.91","Yams,3.00,10.40","Wine - Riesling Alsace Ac 2001,4.04,2.91","Salt - Kosher,2.02,18.45",0,0,0,0,0,0 
689513,2018-02-06,57.14,"Pepper - Roasted Red,1.01,2.09","Crackers - Water,3.67,15.52","Scallops 60/80 Iqf,3.30,9.69","Garlic - Primerba, Paste,1.15,7.35","Soup - French Onion,3.34,22.48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478745,2018-01-28,11.55,"Bread - Roll, Whole Wheat,1.54,11.55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324038,2018-02-09,344.70,"Beef Tenderloin Aaa,1.38,12.69","Veal - Eye Of Round,3.41,18.68","Lemon Grass,1.64,15.37","Veal - Round, Eye Of,1.75,11.69","Compound - Raspberry,3.47,33.91","Bread - Pumpernickel,1.21,9.07","Wine - White, Ej,4.06,10.28","Bar - Sweet And Salty Chocolate,4.00,1.92","Trout - Rainbow, Fresh,2.58,9.16","Yogurt - Assorted Pack,1.01,7.30","Bread - Crusty Italian Poly,3.96,30.67","Cactus Pads,1.43,1.55","Bread - Rolls, Rye,3.91,16.31","Anchovy Paste - 56 G Tube,1.36,3.98","Rice - Wild,3.50,25.59","Crackers - Melba Toast,4.07,27.86","Russian Prince,1.47,13.70","Flour - Strong,3.57,14.23","Lamb Leg - Bone - In Nz,3.88,16.88","Salt - Rock, Course,2.94,8.62","Russian Prince,2.79,25.93","Coffee - Flavoured,1.78,4.40","Pepper - Scotch Bonnet,1.95,4.68","Lettuce - California Mix,2.63,20.24",0,0,0,0,0
309136,2018-02-15,290.11,"Vinegar - Champagne,1.26,12.59","Mix - Cocktail Strawberry Daiquiri,2.85,25.96","Pork - Butt, Boneless,1.33,8.54","Compound - Raspberry,1.71,16.75","Brandy - Bar,3.12,1.78","Cheese - Cheddar, Old White,4.02,26.67","Juice - Tomato, 10 Oz,2.44,21.08","Wine - Marlbourough Sauv Blanc,3.75,13.02","Sugar - Crumb,2.12,21.16","Coffee - Hazelnut Cream,2.91,17.66","Bread Base - Italian,2.80,21.17","Apples - Sliced / Wedge,2.10,8.09","Veal - Round, Eye Of,2.05,13.68","Sole - Fillet,3.78,12.22","Shrimp - Baby, Warm Water,2.73,0.90","Wine - Cotes Du Rhone,1.67,14.70","Yokaline,1.94,11.24","Cookies Almond Hazelnut,2.44,12.02","Pork - Loin, Center Cut,2.43,17.17","Maintenance Removal Charge,2.20,3.72","Bread - Italian Roll With Herbs,3.26,9.98",0,0,0,0,0,0,0,0
276773,2018-02-18,325.00,"Wine - White, French Cross,1.07,9.45","Longos - Assorted Sandwich,2.98,22.63","Cheese - Ricotta,1.56,9.00","Table Cloth 90x90 White,1.63,15.12","Lamb - Ground,3.03,14.69","Daves Island Stinger,3.52,31.06","Water - Mineral, Carbonated,1.78,12.85","Bar Nature Valley,1.41,4.12","Sprouts - Corn,1.79,14.45","Wine - Muscadet Sur Lie,3.09,4.02","Wine - Mas Chicet Rose, Vintage,1.31,1.65","Anisette - Mcguiness,2.85,18.82","Lettuce - Escarole,2.32,17.72","Kolrabi,2.46,1.94","Passion Fruit,2.25,19.57","Soup - Campbells, Chix Gumbo,1.01,5.71","Stock - Veal, Brown,2.67,3.71","Red Currant Jelly,2.28,10.92","Cookie Dough - Chocolate Chip,3.68,18.26","Wine - Clavet Saint Emilion,2.92,16.67","Ginger - Pickled,2.20,20.88","Wine - Lamancha Do Crianza,2.88,22.56","Island Oasis - Strawberry,4.15,5.18","Wakami Seaweed,2.55,5.28","Seedlings - Buckwheat, Organic,2.64,18.73",0,0,0,0
457357,2018-02-01,198.85,"Mustard - Dijon,2.27,2.72","Pork - Bacon,back Peameal,3.69,30.73","Cheese - Ricotta,2.49,14.42","Tea - English Breakfast,2.40,3.38","Nut - Pumpkin Seeds,2.62,15.16","Ice Cream - Life Savers,3.06,23.41","Beer - Molson Excel,3.34,2.04","Flour - Masa De Harina Mexican,1.84,11.40","Eel Fresh,1.17,9.15","Apricots Fresh,3.84,38.14","Bread - Multigrain,1.14,5.50","Cookie Chocolate Chip With,2.31,4.22","Juice - Cranberry, 341 Ml,2.40,12.54","Cookie - Dough Variety,1.18,6.30","Bread - Pumpernickel,1.53,11.51","Pomegranates,1.48,8.24",0,0,0,0,0,0,0,0,0,0,0,0,0
905017,2018-02-24,98.52,"Cheese - Cheddar, Old White,1.05,6.95","Wine - Red, Mouton Cadet,2.06,13.75","Croissant, Raw - Mini,1.14,6.75","Cocoa Butter,2.34,5.27","Rice - Long Grain,2.10,7.96","Pork - Ham Hocks - Smoked,3.32,10.77","Eel Fresh,1.11,8.61","Flower - Carnations,4.05,7.69","Lid - High Heat, Super Clear,2.55,9.40","Pork - Liver,3.91,11.72","Yogurt - Banana, 175 Gr,2.95,0.85","Cheese - Havarti, Roasted Garlic,1.59,8.80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946318,2018-02-15,110.04,"Cheese - Cheddar With Claret,4.09,21.92","Lettuce - Belgian Endive,2.82,17.69","Rice - Long Grain,1.29,4.87","Bread - Multigrain,1.08,5.20","Pork - Butt, Boneless,2.28,14.59","Spinach - Spinach Leaf,3.33,2.80","Cheese - Cheddar, Old White,3.26,21.66","Chutney Sauce,3.00,21.31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625706,2018-02-18,300.33,"Wiberg Super Cure,1.06,2.85","Chocolate - Compound Coating,1.84,8.05","Daves Island Stinger,1.19,10.48","Strawberries,1.21,8.42","Lamb Leg - Bone - In Nz,2.38,10.37","Clam - Cherrystone,1.36,6.22","Coffee - Decaffeinato Coffee,1.52,13.91","Cake - Cheese Cake 9 Inch,2.49,16.74","Pomegranates,4.17,23.27","Bar - Sweet And Salty Chocolate,3.34,1.60","Container - Clear 32 Oz,1.21,9.41","Mustard - Dijon,2.22,2.66","Yokaline,2.11,12.17","Extract - Raspberry,1.60,1.71","Hipnotiq Liquor,2.83,20.05","Wine - Cotes Du Rhone,3.29,28.97","Oil - Hazelnut,3.15,15.90","Mustard - Dijon,3.43,9.40","Cake - Dulce De Leche,2.29,12.23","Lid - High Heat, Super Clear,2.21,6.52","Bread Crumbs - Panko,4.05,12.16","Yoghurt Tubes,1.12,7.65","Bread - Olive Dinner Roll,3.40,11.92","Longos - Grilled Chicken With,2.69,5.68","Hipnotiq Liquor,1.24,8.81","Buffalo - Tenderloin,3.68,2.25","Wine - Red, Mouton Cadet,3.56,23.77","Cheese - Mozzarella,1.50,7.17",0
962786,2018-02-16,137.17,"Water - San Pellegrino,1.21,4.64","Ice Cream Bar - Hagen Daz,1.53,12.23","Pork - Hock And Feet Attached,4.09,14.13","Dawn Professionl Pot And Pan,2.07,8.48","Soup - Campbells, Chix Gumbo,3.42,19.24","Oil - Sesame,3.60,28.16","Cookie Dough - Chocolate Chip,3.48,17.26","Chips - Assorted,1.76,14.39","Pasta - Fusili, Dry,2.89,18.64",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656909,2018-01-31,37.33,"Wonton Wrappers,3.38,4.15","Muffin Hinge Container 6,3.94,2.29","Wine - Duboeuf Beaujolais,3.65,30.89",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268922,2018-02-06,379.39,"Oil - Sesame,1.93,13.89","Wine - Riesling Alsace Ac 2001,2.50,1.80","Beef - Ground Medium,2.13,19.13","Longos - Grilled Veg Sandwiches,4.09,36.16","Energy Drink Bawls,1.74,14.74","Trout - Rainbow, Fresh,2.55,9.06","Beef - Tenderloin - Aa,1.96,13.57","Pork - Loin, Center Cut,2.30,9.49","Lamb - Bones,3.45,23.35","Wine - Cotes Du Rhone Parallele,2.91,28.36","Oil - Grapeseed Oil,3.36,13.45","Pears - Anjou,1.06,8.71","Beef - Bones, Marrow,3.99,7.35","Chinese Foods - Pepper Beef,3.94,31.92","Tea - Jasmin Green,4.00,21.23","Bread Base - Italian,3.87,29.28","Ranchero - Primerba, Paste,3.11,13.58","Cheese - Havarti, Salsa,3.54,17.84","Extract - Raspberry,1.25,1.34","Soup - Campbells Pasta Fagioli,2.08,17.61","Cheese - Valancey,1.45,3.71","Pastry - Baked Scones - Mini,2.19,6.61","Veal - Inside, Choice,3.66,26.61","Scallops 60/80 Iqf,3.61,10.62",0,0,0,0,0
829842,2018-02-20,307.52,"Cake - Cheese Cake 9 Inch,1.43,8.88","Energy Drink - Franks Pineapple,3.47,25.86","Syrup - Monin, Amaretta,4.08,31.61","Cheese - Havarti, Salsa,3.62,18.24","Cheese - Valancey,1.39,12.96","Sugar - Monocystal / Rock,3.64,14.69","Yogurt - Peach, 175 Gr,2.41,18.54","Wine - Sogrape Mateus Rose,1.74,6.43","Soup - Knorr, Ministrone,3.67,20.45","Wine - White, French Cross,3.04,26.94","Pork - Caul Fat,3.34,28.79","Nut - Walnut, Chopped,3.11,17.61","Pastry - Lemon Danish - Mini,1.28,7.53","Blueberries - Frozen,3.05,2.44","Chocolate - Compound Coating,3.82,16.73","Teriyaki Sauce,1.53,1.10","Chips Potato All Dressed - 43g,2.18,3.06","Wine - Saint Emilion Calvet,3.48,16.97","Cocoa Powder - Dutched,3.15,28.69",0,0,0,0,0,0,0,0,0,0
641995,2018-01-30,251.35,"Creme De Cacao Mcguines,3.34,4.85","Beer - Labatt Blue,2.16,17.26","Mix - Cocktail Ice Cream,3.72,23.32","Soup Campbells Turkey Veg.,2.71,15.69","Corn Kernels - Frozen,2.72,2.26","Bay Leaf,3.05,8.37","Russian Prince,2.60,24.18","Coffee - Cafe Moreno,3.35,31.62","Aspic - Light,3.95,10.30","Trout - Rainbow, Fresh,1.23,4.36","Wine - Red, Cabernet Sauvignon,3.31,30.25","Pork - Bacon, Sliced,3.38,14.89","Tequila Rose Cream Liquor,4.18,29.28","Bandage - Flexible Neon,3.99,34.72",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925632,2018-02-23,159.54,"Dawn Professionl Pot And Pan,3.94,16.11","Table Cloth 53x69 White,3.75,14.94","Nut - Pumpkin Seeds,3.62,4.99","Lobster - Base,3.36,24.49","Clam - Cherrystone,1.22,5.60","Rhubarb,3.18,13.72","Apple - Fuji,2.92,24.13","Mushroom - Lg - Cello,3.94,22.12","Cheese - Cheddar, Medium,4.01,12.63","Vaccum Bag 10x13,1.56,9.57","Marjoram - Fresh,2.05,11.25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137325,2018-02-22,14.50,"Pork - Caul Fat,1.68,14.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306030,2018-02-09,104.45,"Cookie - Dough Variety,1.45,7.76","Bread Foccacia Whole,1.48,9.94","Appetizer - Southwestern,1.14,11.09","Soup - Campbellschix Stew,1.87,11.66","Beef - Tenderloin - Aa,1.41,9.72","Sauce - Hp,1.33,6.47","Wine - Riesling Alsace Ac 2001,2.77,1.99","Beans - Soya Bean,1.61,11.73","Bread - Bagels, Mini,3.84,34.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122338,2018-02-04,330.96,"Bread - Rye,4.14,7.49","English Muffin,2.85,1.34","Potatoes - Mini White 3 Oz,2.16,19.51","Rhubarb,3.03,13.07","Table Cloth 81x81 Colour,4.12,32.02","Sugar - Icing,2.55,17.61","Rhubarb,3.82,16.47","Curry Powder,3.33,14.42","Phyllo Dough,3.53,27.76","Longos - Cheese Tortellini,1.99,11.67","Mackerel Whole Fresh,2.19,14.29","Stock - Veal, Brown,1.63,9.32","Pie Pecan,3.27,7.25","Table Cloth 90x90 White,3.45,32.11","Pork - Sausage Casing,2.07,4.22","Flour - Rye,2.33,6.52","Lettuce - Escarole,1.77,6.98","Clam - Cherrystone,2.67,12.22","Octopus - Baby, Cleaned,2.26,10.57","Towel Multifold,3.29,15.44","Wine - Merlot Vina Carmen,2.21,4.47","Yogurt - Peach, 175 Gr,2.09,16.07","Soup - Campbells Pasta Fagioli,2.31,19.56","Mushroom - Lg - Cello,1.89,10.58",0,0,0,0,0
804790,2018-02-14,307.55,"Plate Pie Foil,3.84,23.15","Pie Filling - Cherry,3.10,17.32","Bread - Crusty Italian Poly,2.32,18.23","Beef - Rib Eye Aaa,3.46,12.01","Cheese - Havarti, Roasted Garlic,1.81,10.01","Sprouts - Pea,4.10,14.83","Sobe - Cranberry Grapefruit,2.61,24.44","Hipnotiq Liquor,2.89,20.49","Chips Potato All Dressed - 43g,2.42,3.38","Zucchini - Yellow,1.09,6.60","Monkfish Fresh - Skin Off,3.48,20.41","Russian Prince,3.70,34.42","Bar Nature Valley,2.48,7.23","Oil - Grapeseed Oil,2.57,10.29","Yogurt - Banana, 175 Gr,2.99,0.87","Vodka - Smirnoff,3.57,29.57","Yogurt - Peach, 175 Gr,2.95,22.66","Veal - Ground,3.55,31.62",0,0,0,0,0,0,0,0,0,0,0
135702,2018-02-21,362.59,"Beef Flat Iron Steak,4.00,22.33","Ginger - Pickled,1.38,13.12","Fenngreek Seed,2.53,6.03","Apple - Fuji,1.15,9.48","Salsify, Organic,2.52,18.72","Juice - Tomato, 10 Oz,2.49,21.49","Water - San Pellegrino,2.73,10.47","Cheese - Grana Padano,1.85,3.95","Numi - Assorted Teas,2.66,5.27","Icecream Cone - Areo Chocolate,3.15,6.64","Rabbit - Saddles,3.19,14.83","Potatoes - Mini White 3 Oz,2.24,20.18","Shrimp - 21/25, Peel And Deviened,3.74,9.44","Ice Cream Bar - Hagen Daz,1.68,13.48","Flour - Masa De Harina Mexican,1.36,8.47","Compound - Raspberry,3.74,36.57","Pasta - Fusili, Dry,2.00,12.90","Sea Bass - Whole,3.02,28.80","Juice - Grapefruit, 341 Ml,1.01,8.68","Tomato Paste,3.09,1.45","Coconut - Shredded, Sweet,2.38,1.74","Cake - Cheese Cake 9 Inch,4.03,25.06","Relish,3.90,10.97","Cheese - Comte,2.09,6.78","Syrup - Monin, Amaretta,1.94,15.06","Cookies - Englishbay Wht,1.59,4.11","Asparagus - White, Canned,2.37,15.12","Pizza Pizza Dough,3.94,9.78","Brandy - Bar,2.91,1.66"
674265,2018-02-07,278.10,"Greens Mustard,2.07,14.74","Juice - Grapefruit, 341 Ml,2.32,19.82","Bread - Rye,3.30,5.98","Wine - Red, Mouton Cadet,1.68,11.21","Pepper - Orange,2.01,17.32","Beef - Rib Eye Aaa,2.72,9.44","Veal - Insides, Grains,1.92,3.46","Cod - Salted, Boneless,1.64,2.22","Vodka - Smirnoff,1.37,11.32","Tequila Rose Cream Liquor,3.93,27.54","Soup - Campbells, Chix Gumbo,2.16,12.13","Quail Eggs - Canned,3.07,17.03","Bread - Rye,1.64,2.97","Wine - White, Colubia Cresh,3.50,14.72","Chinese Foods - Pepper Beef,3.00,24.34","Bandage - Flexible Neon,1.14,9.93","Russian Prince,1.57,14.65","Bread - Malt,4.16,6.78","Pea - Snow,2.87,5.25","Capicola - Hot,3.73,22.85","Sugar - Monocystal / Rock,1.83,7.38","Beef - Tongue, Cooked,2.35,6.73","Crackers - Trio,2.22,1.46","Cookie Dough - Chocolate Chip,1.32,6.53","Tofu - Firm,2.63,2.28",0,0,0,0
417113,2018-02-17,127.54,"Bread - Raisin,3.65,29.40","Soup - Knorr, Ministrone,1.61,8.97","Veal - Insides, Grains,2.38,4.28","Vaccum Bag 10x13,1.54,9.46","Bacon Strip Precooked,3.07,19.12","Coconut - Shredded, Sweet,4.12,3.00","Sugar - Icing,3.59,24.80","Wine - Marlbourough Sauv Blanc,3.24,11.26","Pomegranates,1.23,6.86","Nut - Pumpkin Seeds,3.17,4.38","Salt - Rock, Course,2.05,6.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352570,2018-02-06,130.12,"Strawberries,2.06,16.55","Soup - Knorr, Chicken Noodle,3.71,25.42","Cake - Cheese Cake 9 Inch,1.38,9.23","Beef - Tenderloin - Aa,2.93,20.26","Cod - Salted, Boneless,2.56,3.45","Veal - Insides, Grains,1.74,3.14","Cookies - Englishbay Wht,2.87,7.41","Wine - Riesling Alsace Ac 2001,2.90,2.09","Zucchini - Yellow,2.62,15.92","Carbonated Water - Blackberry,2.08,1.37","Butter Ripple - Phillips,1.62,13.77","Puree - Mango,2.36,11.49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500872,2018-02-17,277.36,"Pizza Pizza Dough,1.22,3.03","Sweet Pea Sprouts,2.83,25.40","Apples - Sliced / Wedge,3.74,14.42","Bread - Rolls, Rye,1.77,7.38","Lettuce - Radicchio,1.71,3.57","Sour Cream,1.90,11.84","Bread - Pumpernickel,2.04,15.32","Wine - Semi Dry Riesling Vineland,3.66,35.54","Wakami Seaweed,4.07,3.95","Wine - Red, Cabernet Sauvignon,1.81,16.57","Fenngreek Seed,2.14,5.10","Chips - Assorted,1.10,9.00","Wine - Casablanca Valley,1.49,5.97","Pear - Halves,3.95,39.01","Truffle - Peelings,4.09,2.70","Lamb - Racks, Frenched,3.58,35.64","Sauce - Oyster,1.67,7.59","Bread - 10 Grain Parisian,3.42,10.77","Wine - Muscadet Sur Lie,1.44,1.87","Wine - Red, Cooking,1.68,6.81","Soup - Campbellschix Stew,2.54,15.90",0,0,0,0,0,0,0,0
788425,2018-02-05,360.91,"Cocoa Powder - Dutched,4.18,38.03","Oil - Sesame,3.45,24.84","Pork - Bacon,back Peameal,2.75,22.92","Rabbit - Saddles,2.13,12.87","Wine - Marlbourough Sauv Blanc,2.41,8.37","Corn Kernels - Frozen,2.52,7.55","Persimmons,2.88,7.70","Beef - Ground Medium,2.53,22.75","Clam - Cherrystone,3.98,18.21","Latex Rubber Gloves Size 9,2.67,20.32","Towel Multifold,1.84,8.65","Egg - Salad Premix,1.88,7.55","Pepper - Green, Chili,1.65,16.00","Pork - Ham, Virginia,3.74,28.25","Pastry - Baked Scones - Mini,2.94,16.23","Bread - Olive Dinner Roll,4.02,14.11","Phyllo Dough,3.79,29.83","Wine - Semi Dry Riesling Vineland,3.74,36.31","Beef - Inside Round,3.09,17.67","Wine - Mas Chicet Rose, Vintage,2.17,2.74",0,0,0,0,0,0,0,0,0
956285,2018-02-08,385.69,"Lettuce - Belgian Endive,2.85,17.87","Pasta - Cappellini, Dry,3.35,20.88","Ecolab - Balanced Fusion,1.48,12.82","Pepsi - 600ml,2.44,17.77","Buffalo - Tenderloin,3.96,2.42","Flour Dark Rye,1.62,15.52","Juice - Happy Planet,4.01,4.93","Table Cloth 81x81 Colour,3.95,30.74","Tea - Jasmin Green,3.86,24.16","Wine - Red, Mouton Cadet,2.70,18.07","Tomato Paste,1.53,0.72","Pasta - Tortellini, Fresh,3.11,6.06","Cookie Dough - Chocolate Chip,3.74,18.57","Salt And Pepper Mix - Black,1.14,5.64","Apricots Fresh,2.76,27.43","Wine - Mas Chicet Rose, Vintage,3.11,3.92","Marjoram - Fresh,1.97,10.81","Bread - Olive Dinner Roll,2.75,9.66","Greens Mustard,3.64,25.91","Sauce - Oyster,3.92,17.80","Mustard - Dijon,2.92,8.00","Star Anise, Whole,3.15,26.60","Wine - White, Colubia Cresh,1.55,6.51","Longos - Cheese Tortellini,1.90,11.14","Pork - Sausage Casing,3.85,7.86","Lotus Root,1.61,7.90","Lobster - Base,1.47,10.69","Table Cloth 81x81 Colour,1.20,9.34","Pastry - Baked Scones - Mini,1.08,5.97"
822208,2018-02-08,362.75,"Kolrabi,2.91,2.30","Muffin - Banana Nut Individual,2.44,22.92","Cocoa Butter,3.10,6.97","Dawn Professionl Pot And Pan,3.06,12.51","Apricots Fresh,1.49,14.81","Muffin Batt - Carrot Spice,2.81,8.25","Sugar - Crumb,2.82,28.12","Beef Tenderloin Aaa,3.81,35.07","Pork - Bacon, Sliced,3.86,17.00","Wine - Cotes Du Rhone Parallele,1.68,16.37","Bread - Calabrese Baguette,1.64,3.36","Eel Fresh,2.00,15.55","Bread - Bistro White,1.08,6.08","Flour - Buckwheat, Dark,1.63,14.47","Pasta - Fusili, Dry,3.99,25.67","French Pastry - Mini Chocolate,1.10,7.99","Wine - Red, Black Opal Shiraz,3.33,26.96","Veal - Brisket, Provimi,bnls,2.92,27.17","Yukon Jack,1.92,9.79","Wine - White, Ej,4.02,10.17","Longos - Assorted Sandwich,3.07,23.28","Container - Hngd Cll Blk 7x7x3,2.05,18.52","Bread Foccacia Whole,1.40,9.42",0,0,0,0,0,0
571925,2018-01-29,330.09,"Ranchero - Primerba, Paste,1.47,12.80","Cheese - Taleggio D.o.p.,3.15,2.55","Tomato Paste,3.69,1.74","Beef - Rib Eye Aaa,3.23,4.07","Energy Drink Bawls,3.19,26.95","Mushroom - Lg - Cello,3.69,20.68","Juice - Tomato, 10 Oz,1.15,9.96","Persimmons,3.05,8.14","Wine - Clavet Saint Emilion,2.42,13.84","Pomegranates,1.83,16.68","Kale - Red,2.67,22.95","Tuna - Bluefin,1.68,6.78","Pastry - Baked Scones - Mini,3.40,10.26","Wine - Bouchard La Vignee Pinot,3.55,7.07","Apple - Macintosh,3.76,20.33","Nut - Cashews, Whole, Raw,2.32,18.11","Mustard - Dijon,1.28,1.54","Bread - Calabrese Baguette,2.39,4.90","Pizza Pizza Dough,1.47,3.66","Water - Mineral, Carbonated,2.06,14.84","Soup Campbells Turkey Veg.,1.96,11.34","Strawberries,4.09,32.88","Rabbit - Saddles,3.70,35.30","Cake - Sheet Strawberry,2.23,5.02","Rice - Wild,2.42,17.69",0,0,0,0
159998,2018-01-28,327.39,"Bread - Olive Dinner Roll,1.21,4.26","Crawfish,2.84,8.14","Anchovy Paste - 56 G Tube,2.42,7.10","Maintenance Removal Charge,4.15,7.02","Cucumber - English,2.19,12.66","Egg - Salad Premix,3.81,15.31","Chocolate - Compound Coating,2.10,9.20","Teriyaki Sauce,1.94,1.40","Sprouts - Onion,3.55,3.05","Wine - Shiraz Wolf Blass Premium,1.79,13.67","Sour Cream,1.08,6.72","Kiwi Gold Zespri,4.00,11.41","Bread - Italian Roll With Herbs,1.27,3.89","Wine - Riesling Alsace Ac 2001,2.96,6.67","Chocolate - Pistoles, Lactee, Milk,2.52,15.13","Octopus - Baby, Cleaned,2.94,13.75","Beer - Sleeman Fine Porter,2.41,18.11","Pomegranates,1.93,17.58","Longos - Assorted Sandwich,3.56,27.04","Beef - Rib Eye Aaa,2.15,2.71","Syrup - Monin, Amaretta,2.07,16.01","Anchovy Paste - 56 G Tube,1.95,5.73","Puree - Mango,3.01,14.69","Pork - Loin, Center Cut,2.93,17.32","Tart Shells - Barquettes, Savory,3.69,34.57","Chocolate - Pistoles, Lactee, Milk,3.48,20.93","Kale - Red,1.55,13.34",0,0
929851,2018-01-31,199.38,"Rabbit - Saddles,1.06,6.42","Sugar - Fine,3.29,1.88","Beans - French,1.14,9.05","Beef - Bones, Marrow,1.72,3.16","Bread - Italian Roll With Herbs,1.45,4.43","Pomegranates,3.76,20.97","Corn Syrup,2.10,19.98","Capon - Whole,3.05,7.42","Wild Boar - Tenderloin,4.04,27.85","Ecolab - Balanced Fusion,2.68,23.24","Bread Bowl Plain,3.30,2.31","Lamb - Shoulder, Boneless,2.19,3.94","Nectarines,3.39,21.62","Cake - French Pear Tart,1.98,10.42","Anisette - Mcguiness,1.57,10.40","Container - Hngd Cll Blk 7x7x3,1.99,17.96","Turkey - Ground. Lean,2.06,6.65","Bread Bowl Plain,2.40,1.68",0,0,0,0,0,0,0,0,0,0,0
558226,2018-02-11,228.14,"Pastry - Baked Scones - Mini,1.60,8.84","Lamb Leg - Bone - In Nz,1.51,6.57","Yukon Jack,3.95,20.12","Cod - Salted, Boneless,2.77,3.74","Lettuce - Escarole,2.05,8.08","Egg - Salad Premix,1.81,7.26","Eel - Smoked,4.05,6.27","Ice Cream Bar - Hagen Daz,1.81,14.50","Sole - Dover, Whole, Fresh,1.01,6.98","Sugar - Icing,1.66,11.46","Isomalt,1.06,1.38","Beef - Ground Medium,3.15,28.32","Table Cloth 53x69 White,2.17,8.63","Capon - Whole,3.48,8.46","Bread - Crusty Italian Poly,3.41,26.46","Mackerel Whole Fresh,3.43,22.40","Vinegar - Champagne,3.87,38.66",0,0,0,0,0,0,0,0,0,0,0,0
438384,2018-02-21,17.66,"Chips - Doritos,2.02,17.66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806666,2018-02-24,372.09,"Mackerel Whole Fresh,1.59,10.39","Sesame Seed Black,3.63,5.22","Wine - Magnotta - Cab Franc,2.18,13.56","Wine - Magnotta - Cab Franc,2.13,13.23","Cookies - Englishbay Wht,2.19,5.64","Energy Drink - Franks Pineapple,1.52,11.36","Cheese - Valancey,3.19,8.12","English Muffin,3.18,1.50","Veal - Brisket, Provimi,bnls,3.35,31.20","Pasta - Orzo, Dry,2.41,5.97","Lamb - Bones,3.93,26.54","Pomegranates,2.87,16.00","Teriyaki Sauce,1.44,1.04","Spice - Montreal Steak Spice,1.45,7.32","Longos - Grilled Chicken With,1.89,3.99","Bar - Sweet And Salty Chocolate,3.54,1.70","Chicken - Whole Fryers,3.08,20.17","Eel Fresh,1.84,14.32","Eel - Smoked,2.00,3.11","Chocolate - Pistoles, Lactee, Milk,1.88,11.33","Salsify, Organic,2.31,17.13","Compound - Raspberry,1.85,18.03","Tea - Green,2.06,10.02","Sobe - Cranberry Grapefruit,3.11,29.16","Salt And Pepper Mix - Black,2.76,13.64","Nut - Walnut, Chopped,3.03,17.18","Yokaline,2.31,13.33","Beef - Ox Tail, Frozen,1.55,11.60","Strawberries,3.77,30.28"
448284,2018-01-27,234.32,"Mustard - Dijon,2.72,3.26","Nut - Pumpkin Seeds,4.09,5.65","Oil - Hazelnut,1.29,6.50","Tea - Jasmin Green,4.04,21.44","Flower - Carnations,2.79,5.31","Wine - Red, Cabernet Merlot,2.52,14.02","Pastry - Baked Scones - Mini,3.93,11.86","Wine - Pinot Grigio Collavini,1.65,13.79","Soup Campbells Turkey Veg.,3.41,19.75","Sole - Fillet,3.78,12.21","Flavouring - Rum,1.46,9.96","Wonton Wrappers,3.25,3.99","Wine - Riesling Alsace Ac 2001,2.62,1.89","Flower - Carnations,1.70,3.23","Pork Loin Bine - In Frenched,3.71,11.14","Bacardi Breezer - Tropical,1.09,5.13","Pomegranates,1.16,6.45","Oil - Hazelnut,1.64,8.28","Flower - Carnations,3.39,6.44","Veal - Round, Eye Of,1.40,9.36","Latex Rubber Gloves Size 9,4.03,30.62","Bread - Roll, Whole Wheat,2.03,15.17","Kolrabi,3.43,2.71","Salt - Rock, Course,2.10,6.16",0,0,0,0,0
